Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,my left leg hurts,,,,,,590,55,0.49,0.08,165000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.67,0.12,0.67,0.81,0.67,0.81,0.81,0.67,0.81,0.67,0.81,0.67",90,,
us,narcotic medications,,,,,,590,84,1.41,0.03,229000000,Informational,"Site Links, People Also Ask, See Results About, AI Overview","0.67,0.67,0.81,0.81,1.00,0.67,0.67,0.54,0.44,0.44,0.67,0.67",20,,
us,natural pain remedies,,,,,,590,62,0.35,0.90,294000000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.36,0.55,0.36,0.45,0.20,0.24,0.30,0.45,0.36,0.55,1.00,0.55",90,,
us,neck shoulder arm pain,,,,,,590,34,0.84,0.36,409000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview, Image Pack","0.88,0.88,0.59,0.72,0.72,0.32,0.32,0.32,0.88,0.72,0.72,0.59",20,,
us,neck stiffness cure,,,,,,480,57,0.47,0.29,226000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.30,1.00,0.82,0.07",20,,
us,neck strain remedy,,,,,,590,60,0.66,0.26,55100000,Informational,"Video Carousel, People Also Ask, Discussions And Forums, AI Overview, Site Links, Image, Related Searches, Image Pack, Video","0.24,0.30,0.55,0.67,0.55,0.45,0.45,0.55,0.30,0.55,0.45,0.30",20,,
us,nerve ache,,,,,,590,87,1.00,0.76,90700000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, See Results About, AI Overview, Image Pack","0.20,0.36,0.36,0.24,0.30,0.45,0.30,0.36,0.45,0.36,0.45,0.62",20,,
us,nerve in lumbar spine,,,,,,590,42,0.00,0.33,21000000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video, Image, Video Carousel","0.62,0.10,0.03,0.81,1.00,0.16,0.16,0.03,0.45,0.81,0.10,0.10",20,,
us,nerve medications,,,,,,590,46,1.17,1.00,136000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.36,0.16,1.00,0.36,0.05,0.45,0.24,0.81,0.13,0.30,0.30,0.62",20,,
us,pain across upper back,,,,,,590,56,0.53,0.13,618000000,Informational,"Video, Featured Snippet, Image, People Also Ask, Related Searches, Discussions And Forums, Image Pack","0.81,0.81,0.81,0.81,0.81,0.81,0.66,0.66,0.66,0.54,0.54,0.66",80,,
us,pain at the base of the skull behind the ear,,,,,,590,21,1.47,0.03,8700000,Informational,"Video, Image, Adwords Bottom, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.54,0.08,0.05,0.54,0.05,0.08,0.41,0.02,0.03,1.00,0.04,0.05",90,,
us,pain female body back organs,,,,,,590,26,0.00,0.92,99000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.59,0.59,0.26,0.26,0.26,0.48,0.72,0.72,0.72,0.72,0.72,0.59",90,,
us,pain in left side of head by ear,,,,,,590,40,3.49,0.04,56000000,Informational,"Related Searches, Discussions And Forums, Site Links, Video, Image, People Also Ask","0.30,0.16,0.13,0.05,1.00,0.76,0.76,0.08,0.45,0.67,0.55,0.55",20,,
us,pain in right shoulder and neck,,,,,,590,34,0.00,0.00,590000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Image Pack, Video, Featured Snippet","0.24,0.24,0.30,0.30,0.30,0.24,0.24,0.24,0.24,0.24,0.24,0.24",80,,
us,pain in upper back shoulder,,,,,,590,28,0.96,0.13,620000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel","0.30,0.36,0.55,1.00,0.36,0.36,0.67,0.36,0.36,0.45,0.55,0.36",90,,
us,pain killers for slipped disc,,,,,,590,28,1.48,0.01,2720000,"Informational, Commercial","Video, Featured Snippet, Image, Adwords Bottom, Video Carousel, Related Searches, Discussions And Forums, Site Links","0.00,0.00,0.00,0.00,1.00,0.65,0.00,0.01,0.00,0.00,0.00,0.00",20,,
us,pain med tramadol,,,,,,590,74,0.19,0.01,7330000,Informational,"AI Overview, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.54,0.54,0.67,0.54,0.54,0.81,0.67,0.67,1.00,0.81,0.81,0.81",90,,
us,pain meds for ankylosing spondylitis,,,,,,110,33,2.52,0.41,5010000,Informational,"Site Links, Video, Image, Related Searches, Discussions And Forums, AI Overview","0.28,0.21,0.34,0.21,0.28,0.65,1.00,0.43,0.21,0.43,0.43,0.53",20,,
us,pains in left leg,,,,,,590,33,0.49,0.06,83200000,Informational,"Discussions And Forums, AI Overview, Video, Image, People Also Ask, Related Searches, Things To Know","0.00,0.00,0.16,0.16,0.10,0.27,0.13,0.24,0.27,0.24,0.20,0.20",90,,
us,piriformis syndrome medication,,,,,,720,42,0.00,0.00,1130000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","0.30,0.36,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.24,0.13,0.03",90,,
us,piriformis syndrome treat,,,,,,590,35,0.00,0.00,650000,Informational,"Things To Know, Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",90,,
us,prescription non steroidal anti inflammatory,,,,,,590,61,2.62,0.09,35600000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","0.62,0.10,1.00,0.13,0.06,0.24,0.45,0.04,0.13,1.00,0.81,0.08",20,,
us,pulsing pain in leg,,,,,,590,42,0.68,0.05,10500000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.45,0.30,0.55,0.67,0.76,0.76,0.24,0.45,0.30,0.45,0.55,0.36",20,,
us,rediculopathy,,,,,,590,53,0.45,0.04,2410000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches","0.00,0.07,0.13,0.13,0.65,0.20,0.00,0.34,0.30,0.24,0.08,0.20",60,,
us,relaxant drugs,,,,,,590,59,0.88,0.72,19100000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Things To Know","0.05,0.03,0.37,0.37,0.07,0.84,0.46,0.68,0.25,0.16,0.46,0.11",20,,
us,relief for stiff neck,,,,,,590,31,0.33,0.73,54700000,Informational,"Related Searches, Video, Image, Adwords Bottom, People Also Ask, Discussions And Forums, AI Overview, Site Links, Video Carousel","0.44,0.34,0.24,0.07,0.24,0.08,0.08,0.44,0.00,0.05,0.05,0.04",20,,
us,sharp shooting pain in leg that comes and goes,,,,,,590,27,0.89,0.02,85000000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.16,0.16,0.13,0.13,0.13,0.16,0.20,0.16,0.16,0.16,0.20,0.16",20,,
us,shoulder & neck muscles,,,,,,590,18,0.59,0.23,56000000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image, Video Carousel","0.20,0.03,0.00,0.05,1.00,0.20,0.00,0.01,0.03,0.27,0.00,0.13",20,,
us,side effects of epidural injection,,,,,,590,51,0.04,0.02,8920000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.30,0.24,0.44,0.11,0.30,0.44,0.05,0.07,0.03,0.02,0.08,0.11",20,,
us,side effects of epidural injections,,,,,,590,64,0.04,0.02,5830000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.30,0.30,0.05,0.04,0.00,0.00,1.00,0.16,0.36,0.24,0.10,0.16",20,,
us,sore legs and feet,,,,,,590,20,0.80,0.57,303000000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links","0.46,0.25,0.20,0.31,0.46,1.00,0.16,0.31,0.11,0.31,0.37,0.16",20,,
us,sore upper back muscles,,,,,,720,29,0.87,0.09,281000000,Informational,"Discussions And Forums, Site Links, Image, People Also Ask, AI Overview, Image Pack, Video, Video Carousel, Related Searches","0.67,0.76,0.55,0.67,0.55,0.55,0.45,0.45,0.20,0.36,0.24,0.36",20,,
us,spinal surgery types,,,,,,590,0,0.00,0.00,75900000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","0.16,0.16,0.13,0.13,0.16,1.00,0.13,0.13,0.13,0.13,0.13,0.13",,,
us,staying up for 24 hours,,,,,,590,51,0.00,0.00,4370000000,Informational,"Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.72,0.88,0.48,0.48,0.48,0.59,0.48,0.48,0.72,0.39,0.39,0.39",20,,
us,stenosis spine definition,,,,,,590,0,0.42,0.20,398000,Informational,"Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.31,0.13,0.11,0.46,1.00,0.68,0.20,0.25,0.20,0.11,0.16,0.13",,,
us,strong muscle relaxers,,,,,,590,44,1.45,0.27,1410000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","1.00,0.24,0.16,0.16,0.24,0.45,0.55,0.55,1.00,0.55,0.55,0.45",20,,
us,tens unit for nerve pain,,,,,,590,59,0.00,0.00,7920000,Informational,"Video Carousel, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.29,0.81,0.05,1.00,1.00,1.00,1.00,1.00,0.81,0.81,0.81,1.00",20,,
us,tens unit for pain treatment,,,,,,590,43,0.68,0.14,7530000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview, Image, Discussions And Forums, Site Links","0.59,1.00,0.88,0.59,0.59,0.59,0.59,0.32,0.48,0.32,0.26,0.32",20,,
us,thecal sac stenosis,,,,,,590,47,0.00,0.00,290000,Informational,"Things To Know, AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.67,0.67,0.67,0.81,0.67,0.81,0.67,0.81,0.81,0.81,0.81,0.67",90,,
us,therapeutic tens unit,,,,,,390,33,0.72,0.87,7980000,"Informational, Commercial","Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, Related Searches","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.24,0.44,0.66,0.80",20,,
us,transcutaneous nerve stimulation,,,,,,590,57,0.92,0.93,2200000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video","1.00,0.26,0.72,0.72,0.59,0.72,0.59,0.07,0.88,0.72,0.26,0.17",90,,
us,treating a stiff neck and pain,,,,,,390,41,0.47,0.29,15700000,Informational,"Image, Adwords Bottom, Video Carousel, Site Links, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,1.00,0.44,0.30",20,,
us,upper back discomfort,,,,,,590,50,0.75,0.15,167000000,Informational,"Related Searches, Discussions And Forums, Image Pack, Video, Featured Snippet, Image, Video Carousel, People Also Ask","0.25,1.00,0.05,0.16,0.68,0.20,0.05,0.68,0.25,0.13,0.13,0.16",80,,
us,upper right back hurts,,,,,,590,33,0.93,0.04,223000000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","1.00,0.07,0.79,0.20,0.03,0.24,0.03,0.24,0.08,0.08,0.16,0.24",20,,
us,upper shoulder and neck pain,,,,,,590,7,0.91,0.33,455000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.44,0.44,0.67,0.81,0.67,0.67,0.54,0.67,1.00,0.67,0.67,0.81",20,,
us,what are muscle relaxants,,,,,,590,42,0.24,0.03,4190000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.14,0.32,0.72,0.59,0.48,0.48,0.59,0.59,0.72,0.72,1.00,0.72",20,,
us,what causes ddd,,,,,,590,38,0.12,0.09,7570000,Informational,"People Also Ask, Related Searches, AI Overview, Video, Image","1.00,0.20,0.16,0.16,0.20,0.62,0.24,0.13,0.45,0.10,0.20,0.81",90,,
us,what causes numbness in one leg,,,,,,590,17,0.00,0.00,105000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Video","0.02,0.10,0.01,0.02,0.07,0.04,0.10,0.54,0.10,0.07,0.16,0.29",90,,
us,what does a muscle relaxant do,,,,,,590,28,0.01,0.00,21300000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.00,0.08,0.00,0.07,0.05,0.10,0.05,0.05,1.00,0.00,0.00,0.13",20,,
us,what is a pain pump,,,,,,590,16,0.00,0.00,427000000,Informational,"Discussions And Forums, AI Overview, Site Links, Image, People Also Ask, Related Searches","0.39,0.32,0.39,0.39,0.48,0.48,0.48,0.59,0.88,1.00,0.48,0.48",20,,
us,what is tens unit,,,,,,590,61,0.25,0.22,103000000,Informational,"Video, Image, Video Carousel, Related Searches, AI Overview, Site Links","0.36,0.36,0.36,0.24,0.20,0.16,0.24,0.30,1.00,0.62,0.30,0.55",20,,
us,what to do for neck stiffness,,,,,,590,60,0.38,0.65,190000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.02,0.01,0.02,0.00,0.00,0.01,0.00,1.00,0.00,0.01,0.00,0.00",20,,
us,what to do with a stiff neck,,,,,,590,33,0.38,0.65,189000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask","0.36,0.30,0.20,0.24,0.54,0.04,0.07,0.30,0.54,0.20,0.30,0.16",20,,
us,why is my leg numb,,,,,,590,38,0.95,0.03,43000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.67,0.36,0.55,0.45,0.55,0.55,0.36,0.45,0.67,0.45,0.36,0.36",20,,
us,why is my upper back hurting,,,,,,590,62,0.54,0.07,530000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, Image Pack, Video, Featured Snippet, Image","0.81,1.00,0.81,0.81,0.81,0.81,0.66,0.81,0.66,0.66,0.66,0.81",80,,
us,why would my left leg hurt,,,,,,480,39,0.06,0.03,442000000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.32,0.21,0.72,0.59,0.59,0.88,0.88,0.17,0.17,0.48,0.59,0.72",90,,
us,ache in lower left leg,,,,,,480,52,0.39,0.04,127000000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack","1.00,0.28,1.00,1.00,0.81,0.81,0.44,0.66,0.81,0.66,0.81,0.54",20,,
us,arm strain pain,,,,,,390,47,0.00,0.00,232000000,Informational,"Site Links, Video, Image, Related Searches, Discussions And Forums, AI Overview, Image Pack","0.01,0.01,0.13,1.00,0.45,0.76,0.76,0.08,0.13,0.20,0.06,0.76",20,,
us,back pain alternative treatments,,,,,,480,40,0.62,1.00,250000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image","0.67,0.13,1.00,0.16,0.13,0.13,0.36,0.13,0.55,0.16,0.55,0.76",90,,
us,back therapy,,,,,,480,54,3.38,0.76,898000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","0.67,0.44,0.54,0.67,0.54,0.54,0.67,0.44,0.81,0.67,0.81,0.54",75,,
us,best treatment for neuropathy,,,,,,590,57,0.00,0.00,27200000,Commercial,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image","0.59,0.59,0.05,0.04,0.02,0.72,0.59,0.72,0.88,0.72,0.72,0.26",90,,
us,burning thigh pain,,,,,,480,28,0.26,0.04,265000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask","0.66,0.81,0.66,0.66,0.66,0.54,0.54,0.66,0.54,0.54,0.54,0.66",90,,
us,can a pinched nerve cause chest pain,,,,,,480,23,0.00,0.00,7940000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack","0.59,0.72,0.72,0.72,0.72,0.48,0.03,0.26,0.48,0.48,0.04,0.39",20,,
us,can muscle relaxers make pain worse,,,,,,480,29,0.00,0.00,1050000,Informational,"Site Links, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.48,0.72,0.59,0.72,0.59,0.48,0.39,0.39,0.48,0.39,0.32,0.17",20,,
us,can stress cause neck problems,,,,,,480,21,0.15,0.02,62000000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.44,0.15,0.36,0.67,0.54,1.00,0.67,0.19,0.19,1.00,0.67,0.81",90,,
us,cauda equina disease,,,,,,480,58,0.02,0.03,3460000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview","0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00",90,,
us,cauda equina syndrome causes,,,,,,480,54,0.02,0.02,2260000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.44,0.44,0.44,0.44,0.54,0.54,0.44,0.67,0.67,0.67,0.67,0.54",90,,
us,cause of occipital neuralgia,,,,,,390,21,0.42,0.05,2630000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links","0.29,0.23,0.44,0.66,0.66,0.66,0.54,0.66,0.19,0.54,1.00,0.81",20,,
us,causes of occipital neuralgia,,,,,,480,28,0.34,0.05,3540000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video","0.36,0.45,0.16,0.24,0.20,0.16,1.00,0.45,0.20,0.13,0.16,0.16",90,,
us,causes of spinal stenosis,,,,,,480,52,0.00,0.00,15600000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image","0.10,0.04,0.04,0.08,0.30,0.20,0.30,0.30,0.30,0.30,0.24,0.16",20,,
us,causes of upper back pain,,,,,,480,0,0.00,0.00,562000000,Informational,"Image, Video Carousel, Related Searches, Discussions And Forums, Image Pack, Video, Featured Snippet","0.10,0.10,0.08,0.08,0.08,0.07,0.07,0.08,0.10,0.08,0.07,0.07",,,
us,ces symptoms,,,,,,480,41,0.03,0.05,35400000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Image Pack, Video","0.24,0.13,0.41,0.07,0.20,0.05,0.20,0.13,0.79,0.05,0.04,0.13",75,,
us,define spondylolysis,,,,,,480,36,0.10,0.04,34100,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video, Image","0.09,0.59,0.59,0.59,0.59,0.48,0.39,0.48,0.59,0.48,0.59,0.59",20,,
us,degenerative disc disease medical procedure,,,,,,590,34,0.00,0.00,7880000,Informational,"Video Carousel, People Also Ask, Related Searches, Things To Know, Site Links, Video, Featured Snippet, Image","0.37,0.46,0.31,0.37,0.37,0.37,0.31,0.31,0.31,0.31,0.11,0.02",20,,
