Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,pain treatment jackson tn,,,,,,170,18,1.58,0.15,4580000,Commercial,"Local Pack, Site Links, Video, Image, Related Searches","0.43,0.43,0.53,0.34,0.34,1.00,0.53,0.43,0.34,0.65,0.65,0.65",20,,
us,massac memorial clinic metropolis il,,,,,,210,14,0.00,0.00,4310,Transactional,"Local Pack, Video, Related Searches","0.65,1.00,0.80,0.80,1.00,0.80,0.65,0.53,0.80,1.00,0.42,0.42",90,,
us,dr joiner roanoke va,,,,,,170,15,2.01,0.06,24700,Informational,"Knowledge Panel, Image, People Also Ask, Related Searches","0.42,0.65,1.00,1.00,1.00,1.00,0.53,0.80,0.65,0.42,0.53,0.53",70,,
us,sepa pain and spine,,,,,,170,30,0.00,0.00,387000,Navigational,"Site Links, People Also Ask, Related Searches, Local Pack","0.53,0.66,0.66,0.23,0.66,0.00,0.23,0.00,0.82,0.53,1.00,0.35",20,,
us,clearway pain solutions owings mills,,,,,,170,14,0.00,0.00,2290,"Informational, Navigational","Knowledge Panel, Image Pack, Video, People Also Ask, Related Searches","0.42,0.42,0.42,0.42,0.42,0.53,0.80,0.65,0.65,0.65,0.80,0.65",70,,
us,vas in medical terms,,,,,,170,37,0.00,0.00,32000000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches","0.80,0.53,0.80,1.00,0.53,1.00,0.80,0.53,0.42,0.53,0.19,0.26",90,,
us,dr hundley,,,,,,170,3,0.00,0.00,1190000,"Informational, Commercial","Image Pack, Video, Related Searches","0.53,0.53,0.53,0.80,1.00,0.53,0.42,0.65,0.65,0.65,0.42,0.53",75,,
us,195 fore river parkway portland,,,,,,170,0,0.00,0.01,101000,Navigational,"Site Links, People Also Ask, Related Searches","0.80,1.00,1.00,0.80,1.00,0.80,0.80,1.00,0.80,0.80,0.80,0.80",,,
us,dr neil thakkar,,,,,,170,19,1.65,0.07,402000,Navigational,"Knowledge Panel, Image Pack, Site Links, Video, People Also Ask, Related Searches","0.53,0.65,0.65,0.65,0.80,0.65,0.42,0.80,0.80,0.65,0.53,0.53",20,,
us,neal taub md,,,,,,170,13,2.62,0.05,330000,Informational,"Knowledge Panel, Image Pack, Site Links, Related Searches","0.43,0.53,0.35,0.17,1.00,0.53,0.43,0.23,0.35,0.66,0.53,0.28",20,,
us,pain management and mri,,,,,,170,13,0.00,0.05,93400000,"Navigational, Commercial","Site Links, Video, Image, Related Searches, Local Pack","0.53,0.43,0.35,0.23,0.35,0.17,0.17,0.28,0.53,0.23,1.00,0.66",20,,
us,southeast pain and spine,,,,,,170,40,0.00,0.00,3440000,"Navigational, Commercial","Site Links, Video, Image, People Also Ask, Related Searches, Local Pack","0.00,0.65,0.80,0.65,0.65,0.80,0.80,1.00,0.80,0.65,0.65,0.53",20,,
us,dr perper astoria ny,,,,,,170,17,2.52,0.10,4150,Commercial,"Knowledge Panel, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.43,0.43,0.65,0.65,0.34,0.65,0.53,0.21,0.43,1.00,0.81,0.15",20,,
us,ellis pain,,,,,,170,25,3.06,0.03,45200000,Navigational,"Local Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.43,0.66,0.43,0.43,0.66,0.43,0.00,0.22,0.22,0.18,0.18,0.18",20,,
us,pain management dakota dunes sd,,,,,,170,15,2.51,0.03,126000,Navigational,"Site Links, Image, Related Searches, Local Pack","0.43,0.43,0.53,0.34,0.34,1.00,0.65,0.28,0.34,0.81,0.81,0.09",20,,
us,uw pain clinic seattle wa,,,,,,170,18,2.62,0.07,271000,Commercial,"Local Pack, Site Links, Video, Image, Related Searches","0.43,0.43,0.34,0.15,0.34,0.65,1.00,0.43,0.34,0.65,0.81,0.81",20,,
us,grace point pain management,,,,,,170,17,3.12,0.13,28800000,Navigational,"Related Searches, Knowledge Panel, Site Links, Video, People Also Ask","0.35,0.35,0.35,0.29,0.29,0.29,0.35,0.22,0.35,1.00,0.54,0.18",20,,
us,1325 n litchfield rd,,,,,,170,4,0.00,0.02,188000,Informational,"Video, Image, Related Searches","0.28,0.35,0.43,0.43,0.43,0.43,0.53,0.43,0.35,0.53,0.43,0.43",90,,
us,136 sherman ave new haven ct,,,,,,170,10,0.00,0.00,691000,Informational,Related Searches,"0.52,0.80,0.52,0.80,0.80,0.80,0.66,0.80,1.00,1.00,1.00,0.80",90,,
us,delaware back pain & sports rehabilitation,,,,,,140,32,0.00,0.00,438000,Navigational,"Knowledge Panel, Local Pack, Site Links, Image, People Also Ask, Related Searches","0.28,0.23,0.43,0.17,0.23,0.43,0.43,0.35,0.28,0.35,0.43,1.00",20,,
us,pain management bismarck north dakota,,,,,,170,18,2.46,0.09,254000,Navigational,"Local Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.43,0.28,0.53,0.15,0.34,0.53,1.00,0.53,0.34,0.43,0.53,0.65",20,,
us,murray joiner md,,,,,,170,18,0.00,0.02,188000,Informational,"People Also Ask, Related Searches, Knowledge Panel, Image","0.53,0.42,0.65,0.34,0.80,1.00,0.65,0.53,0.34,0.80,0.65,0.34",70,,
us,sun pain management az,,,,,,170,36,2.28,0.07,11600000,Navigational,"Image, Related Searches, Local Pack, Site Links","0.22,0.22,0.66,0.18,1.00,0.02,0.00,0.54,0.29,0.43,0.35,0.35",20,,
us,st margaret hospital dyer indiana,,,,,,170,8,2.36,0.02,1470000,Informational,"Related Searches, Knowledge Panel, Image, People Also Ask","0.80,0.53,0.53,0.65,0.65,0.65,0.53,0.53,0.53,1.00,1.00,0.65",70,,
us,aurora delavan wisconsin,,,,,,170,21,4.63,0.03,267000,"Informational, Transactional","Knowledge Panel, Video, Image, People Also Ask, Related Searches","0.65,0.53,0.65,0.26,0.34,0.65,0.65,0.65,0.42,0.80,0.65,1.00",70,,
us,mt baker pain clinic burlington,,,,,,170,12,0.00,0.00,179000,"Informational, Transactional","Knowledge Panel, Video, Image, Related Searches","0.03,0.02,0.03,0.03,0.01,0.03,0.36,1.00,0.03,0.05,0.05,0.05",70,,
us,dr kevin smith san diego,,,,,,170,6,2.44,0.15,25000000,Informational,"Knowledge Panel, Video","0.02,0.05,0.04,0.02,0.02,0.05,0.05,1.00,0.11,0.14,0.11,0.14",70,,
us,cain clinic eupora ms,,,,,,170,23,0.00,0.00,1180,Navigational,"Site Links, Image, Related Searches, Knowledge Panel","0.23,0.43,0.43,0.43,0.53,0.53,0.28,0.53,0.66,0.53,0.35,0.35",20,,
us,crystal coast pain management center,,,,,,170,26,0.00,0.03,2660000,"Navigational, Commercial","Site Links, Video, Related Searches, Local Pack","0.34,0.34,1.00,0.65,0.80,0.65,0.80,1.00,1.00,0.80,1.00,1.00",20,,
us,colorado clinic,,,,,,170,32,3.60,0.10,195000000,Navigational,"Local Pack, Site Links, Video, Image, People Also Ask, Related Searches, See Results About","0.13,0.13,0.20,0.16,0.16,0.13,0.13,0.16,0.10,0.10,0.10,0.08",20,,
us,dr gunawardane fulton md,,,,,,170,19,0.00,0.03,2120,Commercial,"Image, Related Searches, Local Pack, Image Pack, Site Links","0.81,0.65,0.34,0.15,0.65,0.81,0.53,0.28,0.43,1.00,0.34,0.21",20,,
us,multi specialty pain management pc,,,,,,170,30,3.28,0.09,6420000,"Navigational, Commercial","Local Pack, Site Links, Image, Related Searches","0.53,0.53,0.28,0.81,0.81,0.81,1.00,0.34,0.43,0.43,0.43,0.21",20,,
us,pain management clinics in jackson tn,,,,,,170,22,1.58,0.15,194000,Commercial,"Related Searches, Local Pack, Site Links, Video, Image, Adwords Bottom, People Also Ask","0.53,0.53,0.80,1.00,0.65,0.80,0.42,0.42,0.80,0.80,0.65,0.65",20,,
us,dr yakov perper astoria,,,,,,170,24,2.52,0.10,1010,"Informational, Transactional","Knowledge Panel, Site Links, Image","0.43,0.43,0.65,0.28,0.65,0.81,1.00,0.21,0.43,1.00,0.81,0.09",20,,
us,heag pain,,,,,,170,6,0.00,0.02,14700,Navigational,"Knowledge Panel, Local Pack, Site Links, Video, Image, Related Searches","0.35,1.00,0.43,0.28,0.28,0.53,0.43,0.35,0.35,0.23,1.00,0.28",20,,
us,1555 e south blvd,,,,,,170,10,0.00,0.01,2040000,"Informational, Transactional","Image, Related Searches","0.23,0.35,0.28,0.35,0.28,0.28,0.35,0.28,0.23,0.28,0.28,0.28",90,,
us,pain management flint mi,,,,,,170,12,2.05,0.25,1440000,Commercial,"Image, People Also Ask, Related Searches, AI Overview, Local Pack, Video","0.53,0.65,0.80,1.00,0.53,0.80,0.53,0.65,0.42,0.80,0.65,0.80",90,,
us,dr durrett,,,,,,170,0,2.61,0.03,753000,Commercial,"Video, Related Searches, Local Pack","0.43,0.53,0.43,0.53,0.53,0.34,0.53,0.65,0.65,0.43,0.53,0.53",,,
us,uc health pain management,,,,,,170,32,2.02,0.17,33500000,Navigational,"Local Pack, Image, Related Searches","0.53,0.65,0.53,0.53,0.53,0.43,0.43,0.53,0.53,0.53,0.53,0.43",90,,
us,oswestry disability index mcid,,,,,,170,0,0.00,0.00,32500,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video","0.43,0.43,0.81,0.43,0.34,0.28,0.53,0.53,0.53,0.53,0.81,0.53",,,
us,235 hanover street fall river ma,,,,,,140,4,0.00,0.01,890000,Informational,Related Searches,"0.26,0.26,0.26,0.42,0.42,0.42,0.42,0.80,1.00,1.00,1.00,0.65",90,,
us,pain management hot springs,,,,,,170,17,1.51,0.24,9330000,Commercial,"Local Pack, Video, Image, People Also Ask, Related Searches","0.80,0.66,0.80,1.00,0.66,1.00,0.80,0.80,0.66,0.66,0.66,0.80",90,,
us,pain management greenwood indiana,,,,,,170,18,3.31,0.23,7210000,Commercial,"Local Pack, Site Links, Video, Image, Related Searches","0.53,0.43,0.34,0.65,0.43,0.53,0.53,0.43,0.81,0.65,0.81,0.65",20,,
us,dr sabrina shue,,,,,,170,19,5.47,0.09,178000,Navigational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.34,0.80,0.65,0.34,0.53,0.65,0.65,1.00,0.65,0.80,0.65,0.53",20,,
us,mercy branson,,,,,,140,16,2.01,0.12,983000,Navigational,"Local Pack, Image, People Also Ask, Related Searches","0.66,0.66,0.80,0.66,0.80,0.52,0.52,0.66,0.66,0.80,0.66,0.52",75,,
us,pain management hinesville ga,,,,,,140,13,2.95,0.16,31600,Commercial,"Local Pack, Image, People Also Ask, Related Searches","0.43,0.53,0.28,0.34,0.43,0.34,0.34,0.34,0.34,0.53,0.53,0.34",90,,
us,adult care clinic,,,,,,140,29,2.47,0.03,667000000,Informational,"Knowledge Panel, Image Pack, Image, People Also Ask, Related Searches, AI Overview","0.52,0.80,0.52,0.52,0.66,0.66,0.66,0.66,0.52,0.52,0.66,0.42",70,,
us,williamsport pain management,,,,,,140,6,1.98,0.15,260000,Commercial,"Local Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.43,0.34,0.28,1.00,0.34,0.34,0.28,0.43,0.53,0.34,0.81,0.53",20,,
us,redding pain medicine,,,,,,140,15,0.00,0.00,936000,Navigational,"Knowledge Panel, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.14,0.35,0.29,1.00,0.35,0.00,0.00,0.35,0.29,0.35,0.22,0.14",20,,
us,sepa pain and spine horsham,,,,,,110,14,0.00,0.00,3050,"Navigational, Transactional","Knowledge Panel, Site Links, Video, Image, People Also Ask, Related Searches","0.00,0.80,0.66,1.00,0.33,0.80,0.80,0.80,0.42,0.52,0.42,0.66",20,,
us,norman pain management norman ok,,,,,,140,2,2.57,0.10,6130000,Commercial,"Local Pack, Site Links, Image, Related Searches","0.66,0.66,1.00,1.00,1.00,0.80,0.66,0.52,0.80,0.42,0.42,0.80",20,,
us,interventional pain medicine at peacehealth salmon creek clinic,,,,,,140,24,0.00,0.05,1140,"Informational, Transactional","Image, Related Searches, Knowledge Panel, Image Pack","0.82,1.00,1.00,1.00,1.00,1.00,0.82,0.82,0.41,0.82,1.00,0.82",70,,
us,ssm health pain care,,,,,,140,27,1.77,0.08,2610000,Navigational,"Local Pack, Video, Image, People Also Ask, Related Searches","0.52,0.52,0.42,0.52,0.80,0.52,0.66,0.66,0.80,0.52,0.66,0.52",90,,
us,arkansas spine and pain jacksonville,,,,,,140,5,0.00,0.00,289000,Informational,"Video, Image, People Also Ask, Related Searches, Knowledge Panel, Site Links","0.42,0.65,0.42,0.26,0.42,1.00,0.80,0.80,0.53,0.80,0.53,0.34",20,,
us,toledo clinic pain management,,,,,,140,14,1.54,0.13,1240000,Navigational,"Local Pack, People Also Ask, Related Searches, Discussions And Forums","0.14,0.80,0.80,0.66,0.80,0.80,0.66,1.00,0.66,0.52,0.66,0.42",90,,
us,midwest pain and spine,,,,,,140,27,1.29,0.06,1650000,Navigational,"Site Links, Video, Related Searches, Local Pack","0.11,0.11,0.18,0.18,0.18,0.28,0.18,0.28,0.28,0.28,0.28,0.18",20,,
us,pain management clinic kingsport tn,,,,,,140,7,1.75,0.14,26200,Commercial,"Local Pack, Site Links, Image, Related Searches","0.65,0.53,0.80,0.80,0.80,0.80,0.53,0.42,0.26,0.34,0.19,0.19",20,,
us,261 mack ave detroit mi 48201,,,,,,140,4,4.17,0.04,11000,"Informational, Commercial","People Also Ask, Related Searches","0.18,0.18,0.23,0.23,0.18,0.23,0.23,0.18,0.28,0.28,0.35,0.35",90,,
us,louisiana medical clinic,,,,,,140,32,2.54,0.10,67800000,"Navigational, Commercial","Local Pack, Site Links, Image, Related Searches","0.66,0.66,0.66,0.52,0.52,0.52,0.52,1.00,0.66,0.66,0.80,0.66",20,,
us,pain management bentonville ar,,,,,,140,16,3.25,0.53,433000,Informational,"People Also Ask, Related Searches, AI Overview, Local Pack, Site Links, Video, Image","0.42,0.52,0.52,0.52,0.52,0.52,0.52,0.80,0.66,0.66,1.00,0.66",20,,
us,primmed pain management,,,,,,140,26,2.01,0.10,3100,Navigational,"Related Searches, Knowledge Panel, Site Links, Video, Image, People Also Ask","0.22,0.29,0.35,0.29,0.29,0.22,0.29,0.22,0.18,0.22,0.22,0.18",20,,
us,ayman tarabishy md,,,,,,140,19,0.00,0.05,2090,Informational,"Knowledge Panel, Site Links, Image, Related Searches","0.42,0.52,0.52,0.66,0.52,0.80,0.66,0.66,1.00,0.80,0.42,0.23",20,,
us,jason siefferman md,,,,,,140,0,2.36,0.07,2680,"Informational, Transactional","Image Pack, Video, Image, People Also Ask, Related Searches, Knowledge Panel","1.00,1.00,1.00,0.64,1.00,0.82,0.82,0.82,0.64,0.52,1.00,0.52",,,
us,pain clinics in cleveland ohio,,,,,,140,39,3.82,0.19,7730000,Commercial,"Local Pack, Site Links, Video, Image, Related Searches","0.53,0.65,1.00,0.42,0.53,0.26,0.65,0.53,0.42,0.80,1.00,0.11",20,,
us,boomerang healthcare modesto,,,,,,140,21,1.89,0.08,4880,Navigational,"Local Pack, Related Searches","0.42,0.52,0.66,0.52,0.80,0.66,0.66,1.00,0.66,0.80,0.80,0.80",90,,
us,velazquez pain relief center centennial,,,,,,140,0,0.00,0.07,9720,Navigational,"Knowledge Panel, Site Links, Video, Image, Related Searches","0.23,0.19,0.12,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.15,0.15",,,
us,1102 south park street,,,,,,140,26,0.00,0.00,22000000,Navigational,"Site Links, Image, Related Searches","0.08,0.08,0.05,0.04,0.10,0.10,0.08,0.13,0.04,0.05,0.06,0.04",20,,
us,columbia pain management hood river,,,,,,140,26,3.30,0.05,1140000,Navigational,"Knowledge Panel, Site Links, Image, People Also Ask, Related Searches","0.52,1.00,0.52,0.66,0.52,0.80,0.52,0.80,0.66,0.80,0.66,0.66",20,,
us,1575 n rivercenter dr milwaukee wi,,,,,,140,13,6.24,0.03,4240,Informational,"People Also Ask, Related Searches","0.66,0.80,0.52,0.19,0.80,1.00,0.80,0.66,0.52,0.66,0.80,0.52",90,,
us,pain management richmond ky,,,,,,140,18,1.73,0.34,2580000,Commercial,"Local Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.42,0.66,0.66,0.80,0.80,0.66,0.52,0.66,0.52,0.66,1.00,0.52",20,,
us,ochsner pain management,,,,,,140,21,2.15,0.13,1500000,Navigational,"Local Pack, Video, Image, Related Searches","0.42,0.53,0.53,0.53,0.53,0.42,0.53,0.53,0.65,0.53,0.65,0.53",90,,
us,richmond hill ga back pain relief,,,,,,140,11,0.00,0.00,1890000,Informational,"Local Pack, Video, People Also Ask, Related Searches, AI Overview","0.06,0.34,0.21,0.28,0.28,0.28,0.28,0.53,0.65,0.65,0.81,1.00",90,,
us,st luke's pain clinic,,,,,,140,13,0.00,0.00,1870000,Commercial,"Local Pack, Video, Image, People Also Ask, Related Searches","0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.43,0.35,0.35,0.35,0.35",90,,
us,saint francis grand island ne,,,,,,140,20,0.00,0.00,18400000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches","0.07,0.07,0.07,0.07,0.07,0.80,0.80,1.00,0.53,0.80,0.80,0.80",20,,
us,shasta orthopedics redding,,,,,,140,25,0.00,0.00,10700,"Navigational, Commercial","Image, Related Searches, Local Pack, Site Links","0.02,0.03,0.05,0.10,0.10,0.24,0.05,0.08,0.08,0.10,0.08,0.08",20,,
us,greenwood pain clinic indiana,,,,,,140,7,3.31,0.25,241000,Transactional,"Video, Image, People Also Ask, Related Searches, Local Pack","0.80,0.42,0.80,0.33,0.52,1.00,0.80,0.80,0.52,1.00,0.80,1.00",90,,
us,richmond hill ga neck and back clinic,,,,,,140,11,0.00,0.00,734000,Informational,"Related Searches, AI Overview, Local Pack, Image","0.06,0.28,0.21,0.28,0.21,0.21,0.28,0.53,0.53,0.43,0.81,1.00",90,,
us,first health pain management,,,,,,140,18,1.47,0.09,1060000000,"Informational, Transactional","Knowledge Panel, Image, Related Searches","0.42,0.66,0.66,0.52,0.66,0.52,0.66,0.66,0.80,0.80,1.00,0.80",70,,
us,1975 glenn mitchell drive virginia beach va,,,,,,110,9,0.00,0.00,269000,Informational,"Site Links, Image, Related Searches","0.66,0.42,0.42,0.19,0.42,0.80,0.80,0.80,0.52,0.42,0.80,1.00",20,,
us,nova pain management,,,,,,140,20,2.44,0.10,34100000,"Navigational, Commercial","Site Links, Video, Image, Related Searches, Local Pack","0.66,0.52,0.52,0.52,0.52,0.66,0.66,0.66,0.66,0.66,0.66,0.52",20,,
us,ike malik,,,,,,110,8,3.60,0.13,780000,"Informational, Transactional","Image Pack, Site Links, Video, Short Videos","0.07,0.07,0.42,0.42,0.34,0.80,0.65,0.15,0.42,0.80,1.00,1.00",20,,
us,eric cornidez,,,,,,140,20,0.68,0.07,2780,Commercial,"Local Pack, Image Pack, Video, Related Searches","0.52,0.52,0.66,0.66,0.80,0.80,0.52,0.66,0.80,0.80,1.00,0.80",75,,
us,pain care florida port saint lucie,,,,,,140,5,2.20,0.05,706000,"Informational, Navigational","Knowledge Panel, Site Links, Video, Image, People Also Ask, Related Searches","0.53,0.53,0.34,0.42,0.53,0.42,0.42,0.65,0.53,0.42,1.00,0.65",20,,
us,dr king portsmouth nh,,,,,,140,23,1.76,0.31,2390000,Navigational,"Knowledge Panel, Site Links, People Also Ask, Related Searches","0.53,0.65,0.53,0.42,0.53,0.42,0.42,1.00,0.53,0.53,0.53,0.53",20,,
us,1040 delaware ave marion oh 43302,,,,,,140,15,0.00,0.00,9720,Informational,Related Searches,"0.22,0.35,0.29,0.29,0.22,0.29,0.29,0.29,0.22,0.35,0.29,0.35",90,,
us,pain physicians of atlanta,,,,,,140,21,0.00,0.00,17100000,Navigational,"Knowledge Panel, Site Links, Related Searches","0.05,0.12,0.10,0.12,0.23,0.23,0.43,0.53,0.82,0.53,0.43,0.53",20,,
us,novelli wellness,,,,,,140,43,1.39,0.15,90700,Navigational,"Video, Image, People Also Ask, Related Searches, Knowledge Panel, Site Links","0.06,0.19,0.23,0.23,0.09,0.15,0.15,0.29,0.29,0.29,0.06,0.04",20,,
us,pain clinic clarksville tn,,,,,,140,36,0.00,0.00,297000,Commercial,"Local Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.81,0.66,0.05,0.23,0.18,0.06,0.03,0.05,0.00,0.00,0.00,0.00",20,,
us,new solutions pain management milford,,,,,,140,29,2.02,0.07,145000,Navigational,"People Also Ask, Related Searches, Knowledge Panel, Site Links","0.53,0.28,0.34,0.21,0.28,0.53,0.53,0.53,0.34,0.43,0.53,0.65",20,,
us,commonwealth spine and pain evansville,,,,,,140,28,5.17,0.06,15100,Navigational,"Video, Image, People Also Ask, Related Searches, Local Pack, Site Links","0.53,0.53,0.53,0.26,0.80,1.00,0.65,0.53,0.42,0.80,0.42,0.34",20,,
us,leslie delaney md,,,,,,140,17,0.00,0.02,1420000,Navigational,"People Also Ask, Related Searches, Knowledge Panel, Site Links","0.42,0.52,0.66,0.66,0.66,0.66,0.66,0.33,0.80,1.00,1.00,1.00",20,,
us,dr chad shelton,,,,,,140,17,2.26,0.07,1680000,Commercial,"Local Pack, Site Links, Video, Related Searches","0.23,0.23,0.28,0.35,0.35,0.28,0.35,0.35,0.35,0.35,0.35,0.35",20,,
us,spinetech beaumont,,,,,,140,31,3.58,0.13,1150,Navigational,"Knowledge Panel, Site Links, People Also Ask, Related Searches","0.64,0.64,0.52,1.00,1.00,1.00,0.82,0.64,0.64,1.00,0.52,0.64",20,,
us,garrett wright md,,,,,,170,14,0.00,0.01,7910000,Commercial,"Local Pack, Video, Related Searches","0.66,0.42,0.52,0.80,1.00,1.00,1.00,1.00,0.66,0.66,0.52,0.33",90,,
us,dr gabriel jasper nj,,,,,,140,26,2.74,0.37,533000,Navigational,"Image, People Also Ask, Related Searches, Knowledge Panel, Site Links, Video","0.53,0.34,0.42,0.26,0.42,0.65,0.65,0.53,0.42,0.53,0.65,1.00",20,,
us,dr gary reasor,,,,,,140,21,1.96,0.05,30400,Informational,Knowledge Panel,"1.00,1.00,0.82,0.52,0.82,0.64,0.82,0.82,1.00,1.00,1.00,0.82",70,,
us,pain management salem va,,,,,,140,24,2.33,0.04,4250000,Navigational,"People Also Ask, Related Searches, Knowledge Panel, Site Links, Image, Adwords Bottom","0.53,0.34,0.42,0.65,0.80,0.65,0.53,0.53,0.34,0.34,0.80,0.34",20,,
us,synovation medical group pain management,,,,,,140,28,3.10,0.10,5590,Navigational,"Related Searches, Local Pack, Site Links, People Also Ask","0.64,0.64,0.82,1.00,1.00,0.82,0.82,0.64,0.52,0.82,0.64,0.52",20,,
us,velazquez pain management,,,,,,140,26,2.15,0.16,2660000,"Navigational, Commercial","Image, People Also Ask, Related Searches, Local Pack, Site Links","0.42,0.42,0.34,0.80,0.53,0.53,0.53,0.42,0.65,0.53,1.00,0.80",20,,
us,richmond hill ga spine clinic,,,,,,140,9,0.00,0.00,518000,Commercial,"Image, Related Searches, Local Pack","0.00,0.28,0.21,0.21,0.28,0.21,0.21,0.53,0.53,0.53,0.81,1.00",90,,
us,pain management ardmore ok,,,,,,140,12,3.21,0.23,196000,Commercial,"Video, Image, Related Searches, Local Pack, Site Links","0.52,0.64,0.64,0.82,0.82,0.64,0.82,0.82,1.00,0.82,0.64,0.64",20,,
us,dr darien behravan,,,,,,140,21,3.20,0.03,566,Informational,"Image Pack, Image, Knowledge Panel","0.64,0.64,0.64,0.64,0.82,0.82,1.00,0.82,0.64,0.82,0.82,0.64",70,,
us,robert guirguis md,,,,,,140,23,2.73,0.09,68300,Informational,"Knowledge Panel, Video, Image, Related Searches","1.00,1.00,0.80,0.80,0.66,0.52,0.52,0.66,0.66,0.52,0.52,0.33",70,,
us,pain management casa grande az,,,,,,140,4,2.48,0.48,898000,Commercial,"Related Searches, Discussions And Forums, Local Pack, Video, Image, People Also Ask","0.64,0.82,0.64,0.82,1.00,0.64,0.64,0.64,0.64,0.82,0.82,0.64",90,,
us,aman y upadhyay md,,,,,,140,15,0.00,0.05,531000,Commercial,"Local Pack, Video, Image, Related Searches","0.52,0.52,0.82,0.64,1.00,1.00,0.82,0.41,0.64,0.82,1.00,0.41",90,,
us,dr bojrab pain management,,,,,,140,9,1.93,0.07,8720,"Informational, Transactional","People Also Ask, Related Searches, Knowledge Panel, Site Links, Video","0.05,0.08,0.06,0.06,0.06,0.05,0.10,0.13,0.08,0.10,0.10,0.13",20,,
us,3303 s bond ave building 1,,,,,,110,17,0.00,0.01,310000,"Informational, Transactional","Image, Related Searches","0.14,0.80,0.23,0.52,0.42,0.33,0.52,0.66,0.66,0.80,1.00,0.80",90,,
us,ucsf pain center,,,,,,140,27,2.70,0.04,5220000,Navigational,"Knowledge Panel, Site Links, Video, Image, People Also Ask, Related Searches","0.29,0.29,0.29,0.10,0.29,0.18,0.43,0.18,0.29,0.35,0.35,0.22",20,,
us,606 24th ave s minneapolis,,,,,,110,5,0.94,0.05,329000,Informational,"Image, Related Searches","0.42,0.66,0.52,0.66,0.42,0.66,0.52,0.66,0.42,0.66,1.00,0.80",90,,
us,ohio health chillicothe ohio,,,,,,140,20,1.47,0.03,2940000,Navigational,"Related Searches, Knowledge Panel, Image, People Also Ask","0.64,0.64,0.82,0.82,0.82,0.82,0.82,0.64,0.82,0.82,1.00,0.64",70,,
us,honorhealth pain management,,,,,,140,0,0.83,0.08,97200,Transactional,"People Also Ask, Related Searches, Local Pack, Site Links, Video, Image","0.34,0.53,0.65,0.53,0.42,0.42,0.34,0.80,0.42,0.53,0.42,0.65",,,
us,richmond hill ga pain management doctors,,,,,,140,6,0.00,0.00,928000,Commercial,"Local Pack, Image, Related Searches","0.12,0.28,0.21,0.28,0.21,0.28,0.28,0.65,0.65,0.53,0.65,1.00",90,,
us,sabrina shue,,,,,,140,11,3.65,0.05,687000,Informational,"Site Links, Video, Related Searches, Short Videos, Knowledge Panel, Image Pack","0.52,0.66,0.52,0.52,0.66,0.66,0.66,0.66,0.80,0.66,1.00,0.66",20,,
us,pain and movement solutions,,,,,,140,23,2.28,0.04,269000000,"Navigational, Commercial","Video, People Also Ask, Related Searches, Local Pack, Site Links","0.52,0.64,1.00,1.00,0.82,1.00,0.82,1.00,0.82,0.82,1.00,1.00",20,,
us,dr david walega,,,,,,110,13,0.00,0.01,18300,"Informational, Transactional","Knowledge Panel, Image Pack, Video, People Also Ask, Related Searches","0.33,0.33,0.66,0.33,0.33,0.66,0.33,1.00,0.80,0.52,1.00,0.80",70,,
us,clearway pain solutions glen burnie,,,,,,140,18,0.00,0.00,3210,"Informational, Transactional","Knowledge Panel, Image Pack, Site Links, Image, Related Searches","0.10,0.12,0.15,0.23,0.23,0.19,0.12,0.19,0.12,0.12,0.19,0.15",20,,
us,swedish edmonds specialty clinic,,,,,,140,20,5.25,0.10,78700,"Informational, Transactional","Image, People Also Ask, Related Searches, Knowledge Panel, Video","0.52,1.00,0.80,0.42,0.66,0.80,0.66,0.80,0.80,0.52,0.66,0.80",70,,
us,spine team,,,,,,140,31,0.00,0.00,185000000,"Navigational, Commercial","Image, People Also Ask, Related Searches, Local Pack, Site Links, Video","0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.34,0.43,0.43,0.43",20,,
us,pain management topeka ks,,,,,,140,12,1.98,0.09,310000,Commercial,"Site Links, Video, Image, Related Searches, Local Pack","0.64,0.82,0.82,1.00,0.82,0.82,0.82,0.82,0.52,0.52,0.82,0.64",20,,
us,hospital in granby colorado,,,,,,140,18,0.00,0.02,898000,"Informational, Transactional","Knowledge Panel, Site Links, Video, Image, People Also Ask, Related Searches","0.66,0.66,0.42,0.66,0.52,0.66,0.52,0.52,0.80,0.66,0.66,0.66",20,,
